,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
90998,2022,IR,327468,MORAGA WINE & SPIRITS,1437 MORAGA WAY,MORAGA,94556,Total,JS3,Tri Pho,67079.91,600232
90999,2022,IR,327504,LIQUOR MART,13583 WHITTIER BLVD,WHITTIER,90605,Total,BQ1,Ryan Younkers,97050.65,449282
91000,2022,IR,327506,MR S LIQUOR MART,804 S ANAHEIM BLVD,ANAHEIM,92805,Total,BQA,Derrek Wilkinson,13317.01,392495
91001,2022,IR,327566,NAVY EX. 335 PORT HUENEME MAIN,BLDG 1512 130 23 AVE #2,PORT HUENEME,93043,Total,BP1,Daniel Bloomgren,31968.61,
91002,2022,IR,327571,NEW LEAF COMMUNITY MKT (FAIR),1101 FAIR AVE,SANTA CRUZ,95060,Total,JT5,Jessee Warren,74152.32,475435
91003,2022,IR,327577,NAVY EXCHANGE/CHINA L MAIN ST(,"NWC, BLDG 19",CHINA LAKE,93555,Total,32N,Belinda Myers,547.08,
91004,2022,IR,327599,NIELSEN BROS MARKET,7TH & SAN CARLOS,CARMEL,93921,Total,JT6,Tyler Salmonsen,38696.92,479744
91005,2022,IR,327624,NORM'S MARKET,287 STAGE ROAD,PESCADERO,94060,Total,JT1,Justin Koury,5696.65,279070
91006,2022,IR,327638,NUGGET MARKET WAREHOUSE,2170 HANSON WAY,WOODLAND,95776,Total,JS2,Donald Morisi,622488.39,103468
91007,2022,IR,327639,NUGGET MARKET #12,1414 E COVELL BLVD A,DAVIS,95616,Total,JS7,Addison Morphy,129958.55,358462
91008,2022,IR,327641,NUGGET MARKET #1,157 MAIN ST,WOODLAND,95695,Total,JS7,Addison Morphy,59146.57,29881
91009,2022,IR,327644,NUGGET MARKET #2,409 MACE BLVD.,DAVIS,95616,Total,JS7,Addison Morphy,49371.55,103468
91010,2022,IR,327645,NUGGET MARKET #3 +,1040 FLORIN RD,SACRAMENTO,95831,Total,JS2,Donald Morisi,72106.43,399283
91011,2022,IR,327647,NUGGET MARKET #11,130 BROWNS VALLEY PKWY,VACAVILLE,95688,Total,JS7,Addison Morphy,90410.95,358375
91012,2022,IR,327648,NUGGET MARKET #6,2000 TOWN CENTER PLAZA,WEST SACRAMENTO,95691,Total,JS2,Donald Morisi,98661.4,404795
91013,2022,IR,327651,HARVEST MARKET,155 SAN MARIN DR,NOVATO,94945,Total,JR1,Zach Shelton,62055.54,406486
91014,2022,IR,327682,O'BRIEN'S SUPERMARKET,6331 OAKDALE RD,RIVERBANK,95367,Total,JH2,Steven Link,3726.95,302456
91015,2022,IR,327683,O'BRIEN'S SUPERMARKET,"4120 DALE RD, #H",MODESTO,95356,Total,JH2,Steven Link,25528.27,390754
91016,2022,IR,327823,"PAUL MARCUS , OAKLAND",5655 COLLEGE AVENUE,OAKLAND,94618,Total,JS4,April Lopez,28626.74,193518
91017,2022,IR,327921,PIAZZA'S PA,3922 MIDDLEFIELD RD,PALO ALTO,94303,Total,JT4,Lara Nevin,119375.08,202437
91018,2022,IR,327922,PIAZZA'S SM,1218 WEST HILLSDALE BLVD,SAN MATEO,94403,Total,JT1,Justin Koury,98325.07,336042
91019,2022,IR,327930,PINK DOT,8495 SUNSET BLVD,WEST HOLLYWOOD,90069,Total,BPA,Mark Goldfarb,112304.01,411661
91020,2022,IR,327931,PINE MOUNTAIN GENERAL ST,2513 FREEMAN DR,PINE MOUNTAIN CL,93225,Total,BP8,Justin Crane,16614.72,553913
91021,2022,IR,327967,MOLLIE STONES TOWER #8,635 PORTOLA DR,SAN FRANCISCO,94127,Total,JR6,Doo Chi,113621.19,623487
91022,2022,IR,327973,PORTHOS WINE VENTURES,STE 300 4326 REDWOOD HWY,SAN RAFAEL,94903,Total,33V,Travis Swafford,144974.04,451780
91023,2022,IR,328036,PUNT,"60 LIBERTY SHIP WY, #1",SAUSALITO,94965,Total,JR7,House-Jr7,5886.2,390475
91024,2022,IR,328690,RANCH MARKET TOO,6498 WASHINGTON ST,YOUNTVILLE,94599,Total,JS1,Yvette Sanchez,26812.99,592010
91025,2022,IR,328744,RESTAURANT DEPOT - W/C SOUTH,1265 N KRAMER BLVD,ANAHEIM,92806,Total,BQ0,Kelley Burr,720442.03,480788
91026,2022,IR,328759,3RD CORNER,2265 BACON ST,SAN DIEGO,92107,Total,BR9,Rosana Hin,726,382547
91027,2022,IR,328938,RIO MARKET,1051 EDISON STREET,SANTA YNEZ,93460,Total,BP2,Joey Forner,7657.76,406129
91028,2022,IR,329900,JIMBO'S NATURALLY,1923 CALLE BARCELONA 149,CARLSBAD,92009,Total,BR3,Jeffrey Bowler,10903.51,403883
91029,2022,IR,329900,JIMBOS CARLSBAD,1923 CALLE BARCELONA 149,CARLSBAD,92009,Total,BR3,Jeffrey Bowler,12254.48,403883
91030,2022,IR,329900,Jimbo’s - Carlsbad,1923 CALLE BARCELONA 149,CARLSBAD,92009,Total,BR3,Jeffrey Bowler,1476.83,403883
91031,2022,IR,329901,JUG LIQUOR,4979 CASS ST,SAN DIEGO,92109,Total,BR9,Rosana Hin,21719.8,635570
91032,2022,IR,329933,NOE HILL MARKET,4001 19TH ST,SAN FRANCISCO,94114,Total,JR7,House-Jr7,21905.87,375851
91033,2022,IR,329934,NINE LIQUOR,2964 YORBA LINDA BLVD,FULLERTON,92831,Total,BQA,Derrek Wilkinson,351.95,397700
91034,2022,IR,329965,SANTA VENETIA MARKET,71 SAN  PABLO AVENUE,SAN RAFAEL,94901,Total,JR3,Bryan Doyle,41119.23,314814
91035,2022,IR,329988,VILLAGE SQUARE LIQUOR,6602 MISSION GORGE RD,SAN DIEGO,92120,Total,BR8,Wessam E Kamel,3874.13,373556
91036,2022,IR,330065,K & L WINE MERCHANT- REDWOOD C,3005 EL CAMINO REAL,REDWOOD CITY,94061,Total,706,Karin Sandberg,332880.08,6256
91037,2022,IR,330070,HI TIME CELLARS,250 OGLE ST STE F,COSTA MESA,92627,Total,BQ2,Rhonda Knipp,2252593.36,153938
91038,2022,IR,330125,WINE HOUSE,2311 COTNER AVE,LOS ANGELES,90064,Total,BP9,Kevin Byrne,437646.97,34452
91039,2022,IR,330127,YUMMY,7141 SANTA MONICA BLVD.,WEST HOLLYWOOD,90046,Total,BPC,Margaret Williamson,12563.12,581365
91040,2022,IR,330132,SACRAMENTO NATURAL FOOD,2820 R STREET,SACRAMENTO,95816,Total,JS2,Donald Morisi,86382.29,588712
91041,2022,IR,330189,FARMER JOES MARKETPLACE,3420 FRUITVALE AVE,OAKLAND,94602,Total,JS5,Lauren Huffaker,137178.52,423508
91042,2022,IR,330201,LA VISTA LIQUOR,993 S SANTA FE A,VISTA,92083,Total,BR3,Jeffrey Bowler,12321.09,436447
91043,2022,IR,330210,LAKESIDE BEV.,7130 DOUGLAS BLVD B,GRANITE BAY,95746,Total,JS7,Addison Morphy,1116.86,354978
91044,2022,IR,330216,MEGA LIQUOR WAREHOUSE,345-347 S STATE ST,HEMET,92544,Total,BR6,James Baray,74140.22,437583
91045,2022,IR,330258,HOLZHEUS EL RANCHO MKT+ 1079,2886 MISSION DR,SOLVANG,93463,Total,BP2,Joey Forner,107040.95,48278
91046,2022,IR,330519,WHOLE FOODS LAT #10155,4800 EL CAMINO REAL,LOS ALTOS,94022,Total,JT2,Rami Amireh,146446.99,505157
91047,2022,IR,330570,NAVY EXCHANGE/NEX CABRILLO MM,3292 AFTON RD,SAN DIEGO,92123,Total,BRB,Jesse Palmer,1616.12,
91048,2022,IR,330583,NAVY EXCHANGE/SAN DIEGO FLEET,"NAVAL ST, CUMMINGS RD, B",SAN DIEGO,92136,Total,BRB,Jesse Palmer,780.88,
91049,2022,IR,330586,LUNARDIS #9 (WINE) DANVILLE C,345 Railroad Avenue # 6,DANVILLE,94526,Total,JS6,Rhiannon Carroll,180784.23,444095
91050,2022,IR,330587,LUNARDIS #9 DANVILLE B05 & C05,345 RAILROAD AVENUE # 6,DANVILLE,94526,Total,JS6,Rhiannon Carroll,37640.51,444095
91051,2022,IR,330601,NUTS & MORE,5850 WASHINGTON BLVD,CULVER CITY,90232,Total,BQ7,Jeff Stockstad,4884.76,439027
91052,2022,IR,330612,NEWELL LIQUORS + +,1270 NEWELL AVE D,WALNUT CREEK,94596,Total,JS3,Tri Pho,21893.14,476944
91053,2022,IR,330650,BRISTOL FARMS - LA JOLLA,8510 GENESEE AVE,SAN DIEGO,92122,Total,BR1,Kevin Shelton,979.25,437123
91054,2022,IR,330736,BARONS-TEMECULA,31939 RANCHO CALIFORNIA,TEMECULA,92592,Total,BR3,Jeffrey Bowler,23400.75,430691
91055,2022,IR,330774,SENDERS MARKET (FH),8111 GARABALDI ST,MOUNTAIN RANCH,95246,Total,JG3,Mathew Thiel,13779.72,41019
91056,2022,IR,330813,FALLETTI FOODS,308 BRODERICK ST,SAN FRANCISCO,94117,Total,JR7,House-Jr7,23739.69,411655
91057,2022,IR,330855,HARVEST URBAN MARKET,199 8TH ST,SAN FRANCISCO,94103,Total,JR7,House-Jr7,7892.95,405635
91058,2022,IR,330879,GOLDEN GATE WINE CELLARS,2337 OCEAN AVE,SAN FRANCISCO,94127,Total,JR5,Roberta Lafrance,2549.88,463611
91059,2022,IR,330970,QUICK PICK LIQUOR +,3775 14TH ST,RIVERSIDE,92501,Total,BR6,James Baray,7294,430721
91060,2022,IR,330992,3 KINGS LIQUOR + +,5126 W 190TH ST,TORRANCE,90503,Total,BQ3,Dan Cote,2725.19,462423
91061,2022,IR,331039,ARCO MISSION VIEJO CENTER,23921 ALICIA PKWY,MISSION VIEJO,92691,Total,BQ8,Brian Reilly,337.68,426500
91062,2022,IR,331050,WINESHOPPE,2733 PACIFIC COAST HWY S,TORRANCE,90505,Total,BQ3,Dan Cote,2321.16,444807
91063,2022,IR,331080,EL DORADO GROCERY & DELI,6203 MAIN ST,EL DORADO,95623,Total,JS2,Donald Morisi,11998.39,540062
91064,2022,IR,331119,BRISTOL FARMS-PALM DESERT,73101 COUNTRY CLUB DR,PALM DESERT,92260,Total,BR5,Jose Arciga,30847.84,435632
91065,2022,IR,331136,CANYON MARKET,2815 DIAMOND ST,SAN FRANCISCO,94131,Total,JR5,Roberta Lafrance,40791.93,442765
91066,2022,IR,331166,JIMBOS NATURALLY,10511 4S COMMONS DR STE,SAN DIEGO,92127,Total,BR3,Jeffrey Bowler,2238.48,440774
91067,2022,IR,331166,Jimbos 4S Ranch,10511 4S COMMONS DR STE,SAN DIEGO,92127,Total,BR3,Jeffrey Bowler,5866.39,440774
91068,2022,IR,331225,BEACH FRONT LIQUOR,2320 S EL CAMINO REAL,SAN CLEMENTE,92672,Total,BQ8,Brian Reilly,28284.15,448582
91069,2022,IR,331276,ALAMEDA NATURAL GROCERY,1650 PARK ST.,ALAMEDA,94501,Total,JS4,April Lopez,8092.35,614543
91070,2022,IR,331321,NUGGET MARKET # 7,771 PLEASANT GROVE BLBD,ROSEVILLE,95678,Total,JS7,Addison Morphy,69549.43,479893
91071,2022,IR,331338,HOME SERVICE MARKET,1700 HAYES ST,SAN FRANCISCO,94117,Total,JR7,House-Jr7,12461.01,342695
91072,2022,IR,331341,K & L WINE MERCHANTS,1400-1408 VINE ST,HOLLYWOOD,90028,Total,BP9,Kevin Byrne,684530.82,431507
91073,2022,IR,331382,CARMEL VALLEY CHEVRON,38 W CARMEL VALLEY RD,CARMEL VALLEY,93924,Total,JT6,Tyler Salmonsen,487,398648
91074,2022,IR,331459,DOMAINE LA,6801 MELROSE AVE,LOS ANGELES,90038,Total,BP9,Kevin Byrne,7136.93,476137
91075,2022,IR,331528,BINGS LIQUOR,1801 SAN PABLO AVE,BERKELEY,94702,Total,JS4,April Lopez,2421.02,625550
91076,2022,IR,331540,"WINE MINE, THE",STE D1 5427 TELEGRAPH AV,OAKLAND,94609,Total,JS4,April Lopez,36783.64,447917
91077,2022,IR,331541,MARINA WINE & SPIRIT,13892 DOOLITTLE DR,SAN LEANDRO,94577,Total,JS5,Lauren Huffaker,2523.45,347327
91078,2022,IR,331565,HOOTCH HUT,637 PEARSON RD,PARADISE,95969,Total,624,Scott Sullwold,10208.16,446032
91079,2022,IR,331584,PACKING HOUSE,540 W FIRST ST,CLAREMONT,91711,Total,BR4,Chandra Pulicari,6257.8,443493
91080,2022,IR,331622,CHURCH ST GROCERY,300 CHURCH ST,SAN FRANCISCO,94114,Total,JR7,House-Jr7,1340.84,424115
91081,2022,IR,331653,WHOLE FOODS PCH #10225,760 S SEPULVEDA BLVD,EL SEGUNDO,90245,Total,BQ6,Alicia Ajolo,200047.72,418796
91082,2022,IR,331768,SILVER LAKE WINE & 341999,2395 GLENDALE BLVD,LOS ANGELES,90039,Total,BPC,Margaret Williamson,114904.66,591561
91083,2022,IR,331769,LE PETITE VENDOME &317211/3536,958 FOOTHILL BLVD,LA CANADA FLINTR,91011,Total,BP7,Daniel Krausz,55731.85,406804
91084,2022,IR,331784,CLUB LIQUOR,1109 S PALM CANYON DR,PALM SPRINGS,92264,Total,BR5,Jose Arciga,9381.33,386817
91085,2022,IR,331935,OCEANVIEW LIQUOR +,3232 MANHATTAN  AVE,HERMOSA BEACH,90254,Total,BQ6,Alicia Ajolo,30343.53,451012
91086,2022,IR,331935,OCEANVIEW LIQUOR BA,3232 MANHATTAN  AVE,HERMOSA BEACH,90254,Total,BQ6,Alicia Ajolo,31562.23,451012
91087,2022,IR,332003,WHOLE FOODS SNM #10281,201 W NAPA ST,SONOMA,95476,Total,JS1,Yvette Sanchez,138033.58,446808
91088,2022,IR,332016,CANYON LIQUOR,19058 LA PUENTE RD,WEST COVINA,91792,Total,BR4,Chandra Pulicari,2237.79,396298
91089,2022,IR,332110,FOUNTAIN LIQUOR & MARKET,7950-52 FOUNTAIN AVE,WEST HOLLYWOOD,90046,Total,BPA,Mark Goldfarb,2402.46,453374
91090,2022,IR,332127,FERMENTATIONS,2306 MAIN ST,CAMBRIA,93428,Total,BP3,House-Bp3,6911.28,527488
91091,2022,IR,332182,CORK N BOTTLE +,396 ATASCADERO RD,MORRO BAY,93442,Total,BP3,House-Bp3,5415.61,446825
91092,2022,IR,332290,HENRY'S (SPROUTS) MARKETPLACE,690 3RD AVE,CHULA VISTA,91910,Total,BR9,Rosana Hin,11742.28,340696
91093,2022,IR,332317,WHOLE FOODS PTH #10238,450 RHODE ISLAND ST,SAN FRANCISCO,94107,Total,JR5,Roberta Lafrance,159679.04,447334
91094,2022,IR,332350,SIGONAS FARMERS MARKET,2345 MIDDLEFIELD RD,REDWOOD CITY,94063,Total,JT2,Rami Amireh,6537.24,450597
91095,2022,IR,332361,FAME TOBACCONIST (CA),155 S PALM CANYON DR STE,PALM SPRINGS,92262,Total,33Y,Marc Plummer,140061.78,442775
91096,2022,IR,332382,WHOLE FOODS JAM #10231,2847 PARK AVE,TUSTIN,92782,Total,BQ9,Rick Lent,135679.83,525157
91097,2022,IR,332407,MARIN BEVERAGE OUTLET- ON SALE,855 3RD STREET,SAN RAFAEL,94901,Total,JR3,Bryan Doyle,24877.24,409494
91098,2022,IR,332439,HENRY'S MARKETPLACE+,878 EASTLAKE PKWY #1410,CHULA VISTA,91914,Total,BRB,Jesse Palmer,11810.44,453333
91099,2022,IR,332512,KANSAS FOOD MARKET,2250 23RD STREET,SAN FRANCISCO,94107,Total,JR5,Roberta Lafrance,42754.44,86007
91100,2022,IR,332518,WHOLE FOODS HAR #10221,230 BAY PL,OAKLAND,94612,Total,JS5,Lauren Huffaker,338783.83,598028
91101,2022,IR,332591,RANCH MARKET,4215 SOLANO AVE,NAPA,94558,Total,JS1,Yvette Sanchez,25143.28,164204
91102,2022,IR,332604,7 DAYS LIQUOR,5401 CHERRY AVE,LONG BEACH,90805,Total,BQ3,Dan Cote,1587.89,260086
91103,2022,IR,332651,DRAEGERS SUPERMARKET,4100 BLACKHAWK PLAZA CIR,DANVILLE,94506,Total,JS6,Rhiannon Carroll,98530.3,454606
91104,2022,IR,332664,FERRY PLAZA WINE MERCHNT,"ONE FERRY BLDG, #23",SAN FRANCISCO,94111,Total,JR6,Doo Chi,14269.09,398938
91105,2022,IR,332740,"ACCIDENTAL WINE COMPANY, THE&3",2555 E OLYMPIC BLVD,LOS ANGELES,90023,Total,30A,Debra Defarcy,8809.88,457575
91106,2022,IR,332753,WHOLE FOODS ARR #10237,465 S ARROYO PARKWAY,PASADENA,91105,Total,BP4,Michael Smith,171650.23,435572
91107,2022,IR,332858,US COAST GUARD EXCHANGE,COAST GUARD ISLAND BLDG,ALAMEDA,94501,Total,JS5,Lauren Huffaker,1796.22,
91108,2022,IR,332868,WILLIAM CROSS WINE MERCHANTS,2253 POLK ST,SAN FRANCISCO,94109,Total,JR0,Erica Orvis,25575.17,374722
91109,2022,IR,332935,SIDHU LIQUOR & GROCERY,3896 WALNUT AVE,FREMONT,94538,Total,JS6,Rhiannon Carroll,0,443954
91110,2022,IR,332945,MISSION WINE & LIQUOR -WASHING,1785 & 1791 E WASHINGTON,PASADENA,91104,Total,BP4,Michael Smith,65850.56,417216
91111,2022,IR,332964,RENOS LIQUOR,728 22ND ST,SAN FRANCISCO,94107,Total,JR5,Roberta Lafrance,55093.3,422863
91112,2022,IR,332972,MULBERRYS MARKET,335 HIGHLAND AVE,PIEDMONT,94611,Total,JS4,April Lopez,20120.08,455758
91113,2022,IR,332976,LINCOLN BEVERAGE& FINE WINE 35,727 LINCOLN BLVD,VENICE,90291,Total,BQ4,Megan Mcloone,173932.93,458030
91114,2022,IR,332987,OLIVERS MARKET #3 + +,461 STONY POINT RD,SANTA ROSA,95401,Total,JR2,Brenda Anderson,106518.53,454479
91115,2022,IR,333031,MEXICO SUPER,32575 MISSION BLVD,HAYWARD,94544,Total,JS6,Rhiannon Carroll,6854.19,251003
91116,2022,IR,333041,QUALITY LIQUORS MARKET,201 WILLIAMS RD,SALINAS,93905,Total,JT6,Tyler Salmonsen,7225.67,93662
91117,2022,IR,333080,SANGHA & SAHOTA - FAST & EASY,A20 2001 CONTRA COSTA BL,PLEASANT HILL,94523,Total,JS3,Tri Pho,8572.74,576969
91118,2022,IR,333100,NUGGET MARKET # 9,4500 POST ST.,EL DORADO HILLS,95762,Total,JS2,Donald Morisi,92277.43,452476
91119,2022,IR,333115,WHOLE FOODS NPA #10288,3682 BEL AIRE PLAZA,NAPA,94558,Total,JS1,Yvette Sanchez,174196.75,446811
91120,2022,IR,333139,GRAND VIEW MOBIL/354342,13302 RANCHERO ST,OAK HILLS,92345,Total,BR4,Chandra Pulicari,12643.8,444656
91121,2022,IR,333682,JAROCO MARKET,1148 25TH ST,SAN DIEGO,92102,Total,BRB,Jesse Palmer,10504.62,365321
91122,2022,IR,333701,NAPA VALLEY WINE & CIGAR,161 SILVERADO TRAIL,NAPA,94559,Total,JS1,Yvette Sanchez,11714.06,461707
91123,2022,IR,333848,U S LIQUOR *,2002 E PACIFIC COAST HWY,LONG BEACH,90804,Total,BQ3,Dan Cote,1376,441513
91124,2022,IR,333939,MARKET EXPRESS,1051 S 13TH ST,GROVER BEACH,93433,Total,BP2,Joey Forner,1853.4,429909
91125,2022,IR,334008,A & M LIQUOR,11700 WASHINGTON PLACE,LOS ANGELES,90066,Total,BV1,Allison Hatch,1670.58,355613
91126,2022,IR,334068,PACIFIC MARKET,2500 P STREET,SACRAMENTO,95816,Total,JS2,Donald Morisi,8779.21,509829
91127,2022,IR,334087,BONANZA MARKET,321 BROAD ST,NEVADA CITY,95959,Total,39E,Othon Molina,21068.73,566914
91128,2022,IR,334190,BROADWAY LIQUOR,2174 W BROADWAY,ANAHEIM,92804,Total,BQA,Derrek Wilkinson,942.4,420133
91129,2022,IR,334196,PALM SPRINGS MARKET,4301 PALM AVE.,LA MESA,91941,Total,BR8,Wessam E Kamel,383.3,488637
91130,2022,IR,334258,NUGGET MARKET #8,7101 ELK GROVE BLVD,ELK GROVE,95758,Total,JS2,Donald Morisi,42759.43,452453
91131,2022,IR,334283,OAK KNOLL LIQUOR(313519),4854 BRADLEY RD STA A,SANTA MARIA,93455,Total,BP2,Joey Forner,16512.18,463105
91132,2022,IR,334298,RED CARPET WINE & SPIRITS,8678 19TH ST #150,RANCHO CUCAMONGA,91701,Total,BR6,James Baray,19521.12,458708
91133,2022,IR,334330,NEW LEAF MARKET - HMB,150 SAN MATEO ROAD,HALF MOON BAY,94019,Total,JT1,Justin Koury,110703.85,466375
91134,2022,IR,334391,ROBERT'S OF PORTOLA VALLEY,4420 ALPINE RD,PORTOLA,94028,Total,JT4,Lara Nevin,44266.33,452176
91135,2022,IR,334434,RAMONA LIQUOR DELI MARKET,13750 RAMONA BLVD,BALDWIN PARK,91706,Total,BR4,Chandra Pulicari,436.7,424940
91136,2022,IR,334540,CARDIFF VALERO,820 BIRMINGHAM DR,ENCINITAS,92007,Total,BR3,Jeffrey Bowler,37684.8,442354
91137,2022,IR,334551,GROW THE PRODUCE SHOP,1830 N SEPULVEDA BLVD,MANHATTAN BEACH,90266,Total,BQ6,Alicia Ajolo,24385.37,464694
91138,2022,IR,334618,INLAND EMPIRE CASH & CARRY,225 W ORANGE SHOW LN,SAN BERNARDINO,92408,Total,BR0,Jason Ehmke,23032.94,484925
91139,2022,IR,334632,ANDREW'S CHEESE S & 354504,728 MONTANA AVE,SANTA MONICA,90403,Total,BV1,Allison Hatch,16809.63,475779
91140,2022,IR,334667,VILLAGE MARKET/345303/346545,41 PRISM,IRVINE,92618,Total,BQ8,Brian Reilly,30073.53,453980
91141,2022,IR,334669, K & L MARKET,1413 MORENA BLVD,SAN DIEGO,92110,Total,BRB,Jesse Palmer,4862.14,551683
91142,2022,IR,334709,WHOLE FOODS VEN #10333,225 S LINCOLN BLVD,VENICE,90291,Total,BQ4,Megan Mcloone,318160.72,459693
91143,2022,IR,334888,NEPTUNE LIQUOR,600 W PACIFIC COAST HWY,WILMINGTON,90744,Total,BQ3,Dan Cote,2958,454974
91144,2022,IR,334933,FARMSTEAD MONTCLAIR,6218 LA SALLE AVE,OAKLAND,94611,Total,JS4,April Lopez,3246,461745
91145,2022,IR,334990,AMERICAN DELI LIQUOR,13001 STOCKDALE HWY STE,BAKERSFIELD,93314,Total,30W,Hannah Di Francesco,17827.31,470076
91146,2022,IR,335015,GOLDEN HILL MARKET,2044 MARKET ST,SAN DIEGO,92102,Total,BR8,Wessam E Kamel,41597.23,342636
91147,2022,IR,335027,WHOLE FOODS ROS #10230,1001 GALLERIA BLVD,ROSEVILLE,95678,Total,JS7,Addison Morphy,120286.36,505833
91148,2022,IR,335036,LIQUOR PLUS,13451 BASELINE AVE A&B,FONTANA,92336,Total,BR4,Chandra Pulicari,2067.78,518147
91149,2022,IR,335073,ESTUDILLO PRODUCE & DELI + +,1305 MAC ARTHUR BLVD,SAN LEANDRO,94577,Total,JS5,Lauren Huffaker,7233.53,451163
91150,2022,IR,335079,SEBASTOPOL LIQ & DELI,6800 SEBASTOPOL AVE,SEBASTOPOL,95472,Total,JR1,Zach Shelton,7440.69,349837
91151,2022,IR,335100,CASK,17 THIRD ST @ MARKET,SAN FRANCISCO,94103,Total,JR6,Doo Chi,63884.93,460917
91152,2022,IR,335142,PICO LIQUOR,4621 ROSEMEAD BLVD,PICO RIVERA,90660,Total,BQ1,Ryan Younkers,2458.58,434901
91153,2022,IR,335144,VENICE ARCO,5420 VENICE BLVD,LOS ANGELES,90019,Total,BQ7,Jeff Stockstad,4890.84,388898
91154,2022,IR,335235,BUCKHORN LIQUORS (FH),"26590 HWY 88, STE# 2",PIONEER,95666,Total,JG3,Mathew Thiel,2356.33,437050
91155,2022,IR,335251,MAPLE LEAF LIQUORS,1146 SARATOGA AVE,SAN JOSE,95129,Total,JT3,Darik Storch,10159.75,184171
91156,2022,IR,335254,MISSION WINE & SPIRITS #2-GLEN,825 W GLENOAKS BLVD,GLENDALE,91202,Total,BP4,Michael Smith,39072.68,615072
91157,2022,IR,335255,VALLEY FOOD LIQUOR,5474 VALLEY BLVD,LOS ANGELES,90032,Total,BPC,Margaret Williamson,13756.87,448397
91158,2022,IR,335337,CIRCUS LIQUOR,13130 FOOTHILL BLVD,SYLMAR,91342,Total,BP8,Justin Crane,4206.7,534175
91159,2022,IR,335376,NO LIMIT FINE WINES,"595 SANTANA DR., STE. B",CLOVERDALE,95425,Total,JR2,Brenda Anderson,18161,469602
91160,2022,IR,335409,WINE ON PIEDMONT,4183 PIEDMONT AVE,OAKLAND,94611,Total,JS4,April Lopez,15567.02,636008
91161,2022,IR,335410,YUMMY # 3,6020 S SEABLUFF DR # 7,PLAYA VISTA,90094,Total,BPC,Margaret Williamson,22285.99,458269
91162,2022,IR,335419,SUN VALLEY FINE FOODS,1015 TERRA NOVA BLVD,PACIFICA,94044,Total,JT1,Justin Koury,14725.87,376848
91163,2022,IR,335432,B & B COUNTRY STORE,220 W TEHACHAPI BLVD,TEHACHAPI,93561,Total,30W,Hannah Di Francesco,7671.52,337852
91164,2022,IR,335479,QWIK KORNER,481 S GLASSELL ST,ORANGE,92866,Total,BQA,Derrek Wilkinson,12447.39,470049
91165,2022,IR,335551,SPEEDY MART,1055 PATTERSON RD,OXNARD,93035,Total,BP1,Daniel Bloomgren,6949.07,528907
91166,2022,IR,335571,CABANA LIQUOR,4346 VAN NUYS BLVD,SHERMAN OAKS,91403,Total,BP7,Daniel Krausz,13659.51,473939
91167,2022,IR,335594,SHELTON'S NATURAL FOODS,428 CENTER STREET,HEALDSBURG,95448,Total,JR2,Brenda Anderson,2198.69,473057
91168,2022,IR,335598,WHOLE FOODS STZ #10329,911 SOQUEL AVE,SANTA CRUZ,95062,Total,JT5,Jessee Warren,145896.21,473239
91169,2022,IR,335657,HILLCREST LIQUOR,11300 VENICE BLVD,CULVER CITY,90066,Total,BV1,Allison Hatch,6327.24,564873
91170,2022,IR,335693,"ROCCAS MARKET, INC",13335 MONTEREY HWY,SAN MARTIN,95046,Total,JT3,Darik Storch,8973.77,301454
91171,2022,IR,335698,ECONOMY FOOD MARKET,1100 IMOLA AVE,NAPA,94559,Total,JS1,Yvette Sanchez,1211.8,395358
91172,2022,IR,335741,TOKYO FISH MARKET,1220 SAN PABLO AVE,BERKELEY,94706,Total,JS4,April Lopez,4117.2,235457
91173,2022,IR,335746,TEHACHAPI LIQUOR,840 TUCKER RD STE J & K,TEHACHAPI,93561,Total,30W,Hannah Di Francesco,43773.15,590285
91174,2022,IR,335788,ENCINAL MARKET,"3211 ENCINAL AVE., STE C",ALAMEDA,94501,Total,JS4,April Lopez,94168.63,475818
91175,2022,IR,335809,HILLSIDE LIQUOR,29105 S WESTERN AVE,RANCHO PALOS VER,90275,Total,BQ6,Alicia Ajolo,21774.71,475633
91176,2022,IR,335847,BIANCHINI'S MARKET,810 LAUREL ST,SAN CARLOS,94070,Total,JT2,Rami Amireh,77381.31,475012
91177,2022,IR,335909,7 DAYS LIQUOR CC & 350156,1700 VICTORY  BLVD,GLENDALE,91201,Total,BP7,Daniel Krausz,22157.14,467244
91178,2022,IR,335928,MR. A'S II,254 VISTA VILLAGE DR,VISTA,92083,Total,BR3,Jeffrey Bowler,3760.75,533896
91179,2022,IR,335947,USMC PNM 10118 / VINEYARDS WES,15101 VANDERGRIFT RD,CAMP PENDLETON,92055,Total,BR3,Jeffrey Bowler,38355.38,
91180,2022,IR,335958,"OAK GOURMET MARKET, THE 341311",1915 N BRONSON AVE,LOS ANGELES,90068,Total,BPC,Margaret Williamson,56929.63,522706
91181,2022,IR,335967,CORK N BOTTLE LIQUORS,"5200 MOWRY AVE., STE R",FREMONT,94538,Total,JS6,Rhiannon Carroll,18731.36,572066
91182,2022,IR,335986,BERKELEY BOWL WEST,920 HEINZ AVE,BERKELEY,94710,Total,JS4,April Lopez,320279,609757
