,year,newchannelid,sold_to,sold_to_name,addrl1,city,zip,mat_class,slsid,slsname,revenue,License No.
95704,2022,OP,325900,CHILI'S GRILL & BAR #1082,4060 CLAIREMONT BLVD,SAN DIEGO,92117,Total,SNA,South Natl Accounts,2816.28,418620
95705,2022,OP,325901,YARD HOUSE / VICTORIA GARDENS,12473 N MAIN ST,RANCHO CUCAMONGA,91739,Total,35U,Aaron Rundlett,87238.6,580671
95706,2022,OP,325902,YARD HOUSE / RIVER WALK,71800 HWY 111 # B104,RANCHO MIRAGE,92270,Total,36I,Robert Seymour,65710,580653
95707,2022,OP,325916,CHILI'S GRILL & BAR #0896,11910 AMARGOSA ROAD,VICTORVILLE,92392,Total,SNA,South Natl Accounts,914.28,392957
95708,2022,OP,325919,CHILI'S GRILL & BAR #0784,255 VISTA VILLAGE DR,VISTA,92083,Total,SNA,South Natl Accounts,1814.28,380692
95709,2022,OP,325924,YARD HOUSE / SHORELINE VILLAGE,401 SHORELINE VILLAGE DR,LONG BEACH,90802,Total,366,Nicholas Sanchez {},101243,457053
95710,2022,OP,325925,YARD HOUSE / OLD TOWN,"300 E COLORADO BLVD, STE",PASADENA,91101,Total,30P,Rebecca Monroy,70537,580664
95711,2022,OP,325930,CITRUS CITY GRILLE,122 N GLASSELL ST,ORANGE,92866,Total,32V,Renee Dimitroff,18968.63,607676
95712,2022,OP,325944,CLAIM JUMPER #14501,1905 S COMMERCENTER EAST,SAN BERNARDINO,92408,Total,SNA,South Natl Accounts,5025.81,517782
95713,2022,OP,325955,CLAIM JUMPER #14505,7971 BEACH BLVD,BUENA PARK,90620,Total,SNA,South Natl Accounts,5225.28,517781
95714,2022,OP,325962,ZOCALO,1801 CAPITOL AVE,SACRAMENTO,95814,Total,JG2,Curtis Shiner,792.56,447395
95715,2022,OP,325967,CLAIM JUMPER #14510,5500 GROSSMONT CTR DR B2,LA MESA,91942,Total,SNA,South Natl Accounts,6625.99,517787
