Customer Name,Address,City,State,Zip,Premise,TDLinx Code,Sold to,Licence No.,Channel / Trad Channel,Sub-Channel / Sub Trade Channel,IN SPECTRA,IN GALLO,IN WW
GRAHAM HILL LIQUORS,1450 GRAHAM HILL RD,SANTA CRUZ,CA,95060,Off-Premise,,364559,,,,False,False,True
SONOMA FINE WINE,3625 MAIN ST,OCCIDENTAL,CA,95465,Off-Premise,,364559,,,,False,False,True
MOUNTAIN LIQUORS,23103 FULLER RD,TWAIN HARTE,CA,95383,Off-Premise,,364559,,,,False,False,True
RAYMONDS LIQUOR,1370 BROADWAY,PLACERVILLE,CA,95667,Off-Premise,,364559,,,,False,False,True
LAKESIDE BEVERAGES,7130 DOUGLAS BLVD STE B,GRANITE BAY,CA,95746,Off-Premise,,364559,,,,False,False,True
RONNYS LIQUOR MARKET,16642 MARQUEZ AVE,PACIFIC PALISADES,CA,90272,Off-Premise,,364559,,,,False,False,True
SHELL BEACH LIQUOR,601 SHELL BEACH RD,PISMO BEACH,CA,93449,Off-Premise,,364559,,,,False,False,True
WINE FRIENDS,333 CALIFORNIA,SAUSALITO,CA,94965,Off-Premise,,364559,,,,False,False,True
ALCOS COLONIAL MARKET,212 TAMALPAIS DR,CORTE MADERA,CA,94925,Off-Premise,,364559,,,,False,False,True
FELTON LIQUOR,6169 HIGHWAY 9,FELTON,CA,95018,Off-Premise,,364559,,,,False,False,True
PARK PLACE LIQUOR & DELI,1000 PARK PL,CORONADO,CA,92118,Off-Premise,,364559,,,,False,False,True
LEUCADIA LIQUOR,640 N COAST HIGHWAY 101,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
COTTONWOOD SPORTS & SPIRITS,3451 MAIN ST,COTTONWOOD,CA,96022,Off-Premise,,364559,,,,False,False,True
ZEES WINES & SPIRITS,913 SIR FRANCIS DRAKE BLVD,KENTFIELD,CA,94904,Off-Premise,,364559,,,,False,False,True
CV WINE & SPIRITS,165 COURT ST,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
LIQUOR OUTLET,180 HARRISON AVE,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
K V BOTTLE SHOP,5200 LAKE ISABELLA BLVD,LAKE ISABELLA,CA,93240,Off-Premise,,364559,,,,False,False,True
COOL GENERAL STORE,2968 STATE HIGHWAY 49 STE E,COOL,CA,95614,Off-Premise,,364559,,,,False,False,True
ONE STOP LIQUORS,447 GRASS VALLEY HWY,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
JUG LIQUORS,4979 CASS ST,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
ACE LIQUOR,2892 MISSION BLVD,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
RESTANO WAY LIQUORS,10 E RESTANO WAY,SONORA,CA,95370,Off-Premise,,364559,,,,False,False,True
HEIDIS LIQUOR & DELI,980 TURQUOISE ST,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
HIGH TIDE BOTTLE SHOP,933 ORANGE AVE,CORONADO,CA,92118,Off-Premise,,364559,,,,False,False,True
PALISADE WINE & SPIRITS,544 PALISADES DR,PACIFIC PALISADES,CA,90272,Off-Premise,,364559,,,,False,False,True
CASK & FLASK LIQUORS,1523 CITY CENTER RD,MCKINLEYVILLE,CA,95519,Off-Premise,,364559,,,,False,False,True
HUB LIQUOR,3757 MISSION BLVD,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
GOLD STREET LIQUORS,1459 GOLD ST,REDDING,CA,96001,Off-Premise,,364559,,,,False,False,True
BEVMO      106,2745 BELL RD,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
THE WINESMITH,346 MAIN ST,PLACERVILLE,CA,95667,Off-Premise,,364559,,,,False,False,True
FELTON FAIRE LIQUORS,6273 GRAHAM HILL RD,FELTON,CA,95018,Off-Premise,,364559,,,,False,False,True
DISCOUNT FOOD & LIQUOR,4131 S SHINGLE RD STE B1,SHINGLE SPRINGS,CA,95682,Off-Premise,,364559,,,,False,False,True
REDWAY LIQUOR,3362 REDWOOD DR,REDWAY,CA,95560,Off-Premise,,364559,,,,False,False,True
SPORTSMAN LIQUOR,43202 MAIN ST,FALL RIVER MILLS,CA,96028,Off-Premise,,364559,,,,False,False,True
AVENUE LIQUORS & WINE,878 ORANGE AVE,CORONADO,CA,92118,Off-Premise,,364559,,,,False,False,True
PUNT WINES,60 LIBERTY SHIP WAY STE 1,SAUSALITO,CA,94965,Off-Premise,,364559,,,,False,False,True
COAST HIGHWAY LIQUOR,332 N COAST HIGHWAY 101,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
BEVMO      130,1320 HILLTOP DR,REDDING,CA,96003,Off-Premise,,364559,,,,False,False,True
LOCOMOTIVE LIQUOR,162 E PALM CANYON DR,PALM SPRINGS,CA,92264,Off-Premise,,364559,,,,False,False,True
VILLAGE SPIRITS,4601 LAKEVIEW CANYON RD,WESTLAKE VILLAGE,CA,91361,Off-Premise,,364559,,,,False,False,True
COUNTRY WINE & SPIRITS,23658 SAN VICENTE RD,RAMONA,CA,92065,Off-Premise,,364559,,,,False,False,True
CRISCOLAS LIQUOR STORE,4641 MISSION BLVD,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
DICKS LIQUOR,737 PEARL ST STE 101A,LA JOLLA,CA,92037,Off-Premise,,364559,,,,False,False,True
B & G LIQUORS,2008 HILLTOP DR,REDDING,CA,96002,Off-Premise,,364559,,,,False,False,True
49ER LIQUORS,86 MAIN ST,PLACERVILLE,CA,95667,Off-Premise,,364559,,,,False,False,True
PALM CANYON LIQUOR,1400 S PALM CANYON DR,PALM SPRINGS,CA,92264,Off-Premise,,364559,,,,False,False,True
SPIGOT LIQUOR,1802 S COAST HWY,LAGUNA BEACH,CA,92651,Off-Premise,,364559,,,,False,False,True
101 WINE COMPANY,1496 N COAST HIGHWAY 101,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
ALTAVILLE FOOD & LIQUOR MARKET,324 S MAIN ST,ANGELS CAMP,CA,95222,Off-Premise,,364559,,,,False,False,True
CAYUCOS LIQUORS,75 S OCEAN AVE,CAYUCOS,CA,93430,Off-Premise,,364559,,,,False,False,True
STONETREE LIQUOR,3853 TAYLOR RD,LOOMIS,CA,95650,Off-Premise,,364559,,,,False,False,True
LIQUOR BOX,6980 LA JOLLA BLVD,LA JOLLA,CA,92037,Off-Premise,,364559,,,,False,False,True
PALM LIQUOR,220 PALM AVE,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
ABC LIQUOR STORE,4693 VOLTAIRE ST,SAN DIEGO,CA,92107,Off-Premise,,364559,,,,False,False,True
DUFFYS LIQUORS,2182 NORTH ST,ANDERSON,CA,96007,Off-Premise,,364559,,,,False,False,True
TEMPLETON SPIRIT,575 S MAIN ST,TEMPLETON,CA,93465,Off-Premise,,364559,,,,False,False,True
BAL PORT LIQUORS,4521 W COAST HWY,NEWPORT BEACH,CA,92663,Off-Premise,,364559,,,,False,False,True
FERNDALE LIQUORS,337 MAIN ST,FERNDALE,CA,95536,Off-Premise,,364559,,,,False,False,True
LAKESIDE MARINA GOURMET &SPIRITS,32123 LINDERO CANYON RD,WESTLAKE VILLAGE,CA,91361,Off-Premise,,364559,,,,False,False,True
JOS DISCOUNT LIQUOR & BEER,5250 OLIVE HWY STE 4,OROVILLE,CA,95966,Off-Premise,,364559,,,,False,False,True
MAR VISTA LIQUORS,2121 SAN ELIJO AVE,CARDIFF BY THE SEA,CA,92007,Off-Premise,,364559,,,,False,False,True
VILLAGE BOTTLE SHOP,222 MOUNT HERMON RD STE A,SCOTTS VALLEY,CA,95066,Off-Premise,,364559,,,,False,False,True
SAND N SEA LIQUOR,3006 GARRISON ST,SAN DIEGO,CA,92106,Off-Premise,,364559,,,,False,False,True
HAPPY HOUR FOOD & LIQUOR,3907 MISSOURI FLAT RD STE D,PLACERVILLE,CA,95667,Off-Premise,,364559,,,,False,False,True
A 1 LIQUOR,105 S MAIN ST STE 9,TEMPLETON,CA,93465,Off-Premise,,364559,,,,False,False,True
CAMERON AIRPARK LIQUOR & DELI,3181 CAMERON PARK DR STE 109A,CAMERON PARK,CA,95682,Off-Premise,,364559,,,,False,False,True
ALPINE LIQUOR & WINE,1950 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,CA,96150,Off-Premise,,364559,,,,False,False,True
NEWPORT BEACH CORNER CAFE,6710 W COAST HWY,NEWPORT BEACH,CA,92663,Off-Premise,,364559,,,,False,False,True
THE ABBEY BEACH MARKET & LIQUOR,31632 COAST HWY,LAGUNA BEACH,CA,92651,Off-Premise,,364559,,,,False,False,True
LIQUOR EXPO,9320 OLD HIGHWAY 99 S,GRENADA,CA,96038,Off-Premise,,364559,,,,False,False,True
STUMPYS LIQUOR & MINI MART,2529 VICTOR AVE,REDDING,CA,96002,Off-Premise,,364559,,,,False,False,True
COUNTRY LIQUOR STORE,21227 PACIFIC COAST HWY,MALIBU,CA,90265,Off-Premise,,364559,,,,False,False,True
THE OUTPOST LIQUOR,6110 W COAST HWY,NEWPORT BEACH,CA,92663,Off-Premise,,364559,,,,False,False,True
LAKE LIQUOR & SPORTING GOODS,1345 LAKE BLVD,REDDING,CA,96003,Off-Premise,,364559,,,,False,False,True
GIL TURNERS LIQUOR,9101 W SUNSET BLVD,WEST HOLLYWOOD,CA,90069,Off-Premise,,364559,,,,False,False,True
KINGS BEVERAGE,2227 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,CA,96150,Off-Premise,,364559,,,,False,False,True
DEER PARK WINE & SPIRITS,783 RIO DEL MAR BLVD FRNT,APTOS,CA,95003,Off-Premise,,364559,,,,False,False,True
R & B MARKET & LIQUOR,1130 GRAVENSTEIN HWY S,SEBASTOPOL,CA,95472,Off-Premise,,364559,,,,False,False,True
DEER PARK WINE & SPIRITS,20 SEASCAPE VLG,APTOS,CA,95003,Off-Premise,,364559,,,,False,False,True
SANDPIPER LIQUORS,2262 ORTEGA HILL RD,SUMMERLAND,CA,93067,Off-Premise,,364559,,,,False,False,True
NEWPORT WINE & SPIRITS,3537 E COAST HWY,CORONA DEL MAR,CA,92625,Off-Premise,,364559,,,,False,False,True
MONTE VISTA WINES & SPIRITS,19 SOLEDAD DR,MONTEREY,CA,93940,Off-Premise,,364559,,,,False,False,True
CORK N BOTTLE MORRO BAY,396 ATASCADERO RD,MORRO BAY,CA,93442,Off-Premise,,364559,,,,False,False,True
FOLSOM BOTTLE SHOP,7700 FOLSOM AUBURN RD,FOLSOM,CA,95630,Off-Premise,,364559,,,,False,False,True
VILLAGE LIQUORS,8035 SOQUEL DR STE 33,APTOS,CA,95003,Off-Premise,,364559,,,,False,False,True
CHRIS DELI & LIQUOR STORE,2275 SUNSET CLIFFS BLVD,SAN DIEGO,CA,92107,Off-Premise,,364559,,,,False,False,True
LIQUOR STILL,1551 GIUNTOLI LN,ARCATA,CA,95521,Off-Premise,,364559,,,,False,False,True
MISSOURI FLAT MARKET,4615 MISSOURI FLAT RD STE 2,PLACERVILLE,CA,95667,Off-Premise,,364559,,,,False,False,True
E & J LIQUORS,127 WILDWOOD AVE,RIO DELL,CA,95562,Off-Premise,,364559,,,,False,False,True
LEOS SCOTTS VALLEY LIQUORS,4790 SCOTTS VALLEY DR,SCOTTS VALLEY,CA,95066,Off-Premise,,364559,,,,False,False,True
PALM LIQUOR,4150 MISSION BLVD,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
ARROWBEAR LIQUOR & DELI,32861 HILLTOP BLVD,ARROWBEAR LAKE,CA,92382,Off-Premise,,364559,,,,False,False,True
ONE STOP FOOD & LIQUOR,8700 GREENBACK LN,ORANGEVALE,CA,95662,Off-Premise,,364559,,,,False,False,True
MOUTAIN TOP LIQUOR,26015 HWY 243,IDYLLWILD,CA,92549,Off-Premise,,364559,,,,False,False,True
POINT LOMA LIQUOR & DELI,1507 ROSECRANS ST,SAN DIEGO,CA,92106,Off-Premise,,364559,,,,False,False,True
ANTELOPE LIQUORS,445 ANTELOPE BLVD,RED BLUFF,CA,96080,Off-Premise,,364559,,,,False,False,True
ATWOOD LIQUOR,11856 ATWOOD RD,AUBURN,CA,95603,Off-Premise,,364559,,,,False,False,True
BEACH FRONT LIQUOR,2320 S EL CAMINO REAL,SAN CLEMENTE,CA,92672,Off-Premise,,364559,,,,False,False,True
THE HUTCH,1644 G ST,ARCATA,CA,95521,Off-Premise,,364559,,,,False,False,True
LITICKERS LIQUOR & DELI,4955 VOLTAIRE ST,SAN DIEGO,CA,92107,Off-Premise,,364559,,,,False,False,True
KEG N BOTTLE       10,1030 TORREY PINES RD STE 4425,LA JOLLA,CA,92037,Off-Premise,,364559,,,,False,False,True
PARTY TIME LIQUOR       11,1059 GARNET AVE,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
HARPERS BOTTLE LIQUOR,999 MAIN ST,MORRO BAY,CA,93442,Off-Premise,,364559,,,,False,False,True
MYRTLEWOOD LIQUORS & JOHN CIGARS,1648 MYRTLE AVE,EUREKA,CA,95501,Off-Premise,,364559,,,,False,False,True
MINUTE SHOP LIQUOR,149 LOMAS SANTA FE DR,SOLANA BEACH,CA,92075,Off-Premise,,364559,,,,False,False,True
BAYCREST CAPS & CORKS BOTTLESHOP,333 E 17TH ST STE 1,COSTA MESA,CA,92627,Off-Premise,,364559,,,,False,False,True
BOTTLE SHOP,304 N MAIN ST,ALTURAS,CA,96101,Off-Premise,,364559,,,,False,False,True
ZANDERS,11008 DONNER PASS RD,TRUCKEE,CA,96161,Off-Premise,,364559,,,,False,False,True
YOSEMITE LAKES LIQUOR,28420 YOSEMITE SPRINGS PKWY,COARSEGOLD,CA,93614,Off-Premise,,364559,,,,False,False,True
VILLAGE SPIRITS SHOP,1552 ENCINITAS BLVD,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
WOODLAND GAS FOOD & LIQUOR,3441 WOODLAND DR,MARIPOSA,CA,95338,Off-Premise,,364559,,,,False,False,True
CREST LIQUOR,3787 INGRAHAM ST,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
SUNSET LIQUOR STORE,8860 W SUNSET BLVD,WEST HOLLYWOOD,CA,90069,Off-Premise,,364559,,,,False,False,True
RUSHINGS LIQUOR,3790 VOLTAIRE ST,SAN DIEGO,CA,92107,Off-Premise,,364559,,,,False,False,True
BIRD ROCK FINE WINE,5687 LA JOLLA BLVD,LA JOLLA,CA,92037,Off-Premise,,364559,,,,False,False,True
OCEAN VIEW LIQUOR,3232 MANHATTAN AVE,HERMOSA BEACH,CA,90254,Off-Premise,,364559,,,,False,False,True
LOPEZ LIQUORS,613 LIGHTHOUSE AVE,PACIFIC GROVE,CA,93950,Off-Premise,,364559,,,,False,False,True
MISSION BAY LIQUOR,1580 GARNET AVE,SAN DIEGO,CA,92109,Off-Premise,,364559,,,,False,False,True
USA LIQUOR,14328 OLDE HIGHWAY 80,EL CAJON,CA,92021,Off-Premise,,364559,,,,False,False,True
CLUB LIQUORS,1109 S PALM CANYON DR,PALM SPRINGS,CA,92264,Off-Premise,,364559,,,,False,False,True
MERITAGE WINE MARKET,162 S RANCHO SANTA FE RD STE A10,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
EVEREST LIQUOR & DELI,229 GRAND AVE,PACIFIC GROVE,CA,93950,Off-Premise,,364559,,,,False,False,True
YOSEMITE LIQUORS,5004 STATE HIGHWAY 140 STE A,MARIPOSA,CA,95338,Off-Premise,,364559,,,,False,False,True
PAPA LIQUOR,3244 E COAST HWY,CORONA DEL MAR,CA,92625,Off-Premise,,364559,,,,False,False,True
HUNTERS LIQUOR,14134 OLDE HIGHWAY 80,EL CAJON,CA,92021,Off-Premise,,364559,,,,False,False,True
TAHOE KEYS LIQUOR STORE,2297 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,CA,96150,Off-Premise,,364559,,,,False,False,True
ROCKLIN BOTTLE SHOP,5060 ROCKLIN RD,ROCKLIN,CA,95677,Off-Premise,,364559,,,,False,False,True
PALS LIQUORS & WINES,3001 BRIDGEWAY,SAUSALITO,CA,94965,Off-Premise,,364559,,,,False,False,True
BARGAIN LIQUORS,1301 S MAIN ST,YREKA,CA,96097,Off-Premise,,364559,,,,False,False,True
AVINAGE A WINE SHOP,15 PETALUMA BLVD,PETALUMA,CA,94952,Off-Premise,,364559,,,,False,False,True
MOUNTAIN SPIRITS LIQUOR,2120 22 MAIN ST,JULIAN,CA,92036,Off-Premise,,364559,,,,False,False,True
CHARLIES LIQUOR DELI,601 PETALUMA BLVD S,PETALUMA,CA,94952,Off-Premise,,364559,,,,False,False,True
LIQUOR LOCKER,8161 W SUNSET BLVD,LOS ANGELES,CA,90046,Off-Premise,,364559,,,,False,False,True
LARRYS LIQUOR,204 AVENIDA VAQUERO,SAN CLEMENTE,CA,92672,Off-Premise,,364559,,,,False,False,True
YREKA LIQUOR LAND,100 MONTAGUE RD,YREKA,CA,96097,Off-Premise,,364559,,,,False,False,True
ARCATA LIQUORS,786 9TH ST,ARCATA,CA,95521,Off-Premise,,364559,,,,False,False,True
FREDS LIQUORS,6679 FRONT ST,FORESTVILLE,CA,95436,Off-Premise,,364559,,,,False,False,True
LUCKY LOGGER LIQUORS,5188 HWY 49 N,MARIPOSA,CA,95338,Off-Premise,,364559,,,,False,False,True
PARTY TIME LIQUOR,34210 PACIFIC COAST HWY,DANA POINT,CA,92629,Off-Premise,,364559,,,,False,False,True
LIQUOR BARN,2627 BECHELLI LN,REDDING,CA,96002,Off-Premise,,364559,,,,False,False,True
RINCON VALLEY TAP ROOM & BOTTLE,4927 SONOMA HWY STE H,SANTA ROSA,CA,95409,Off-Premise,,364559,,,,False,False,True
UNITED LIQUOR & DELI,2401 CHESTNUT ST,SAN FRANCISCO,CA,94123,Off-Premise,,364559,,,,False,False,True
MD LIQUORS,3168 DANVILLE BLVD,ALAMO,CA,94507,Off-Premise,,364559,,,,False,False,True
MCINTYRE TASTING STUDIO,169 THE CROSSROADS BLVD,CARMEL,CA,93923,Off-Premise,,364559,,,,False,False,True
FIRESIDE CELLARS,1421 MONTANA AVE,SANTA MONICA,CA,90403,Off-Premise,,364559,,,,False,False,True
RUBIO GROCERY & LIQUOR,16573 VENTURA BLVD,ENCINO,CA,91436,Off-Premise,,364559,,,,False,False,True
BOTTLED POETRY,1102 MONTANA AVE,SANTA MONICA,CA,90403,Off-Premise,,364559,,,,False,False,True
LOS GATOS WINES & LIQUORS,16498 LOS GATOS BLVD,LOS GATOS,CA,95032,Off-Premise,,364559,,,,False,False,True
SEAL BEACH LIQUOR,112 MAIN ST,SEAL BEACH,CA,90740,Off-Premise,,364559,,,,False,False,True
SPIKES BOTTLE SHOP,1270 E 1ST AVE,CHICO,CA,95926,Off-Premise,,364559,,,,False,False,True
CAPITOL CELLARS,5530 DOUGLAS BLVD STE 170,GRANITE BAY,CA,95746,Off-Premise,,364559,,,,False,False,True
PATS LIQUOR,5096 VOLTAIRE ST,SAN DIEGO,CA,92107,Off-Premise,,364559,,,,False,False,True
GOLDEN GATE DELI & LIQUOR,2767 LOMBARD ST,SAN FRANCISCO,CA,94123,Off-Premise,,364559,,,,False,False,True
SANTA FE LIQUOR STORE,590 SANTA FE DR,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
THE BEVERAGE HOUSE,54 62ND PL,LONG BEACH,CA,90803,Off-Premise,,364559,,,,False,False,True
FARR BETTER SPIRITS,398 N EL CAMINO REAL,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
A1 MARKET & LIQUOR,1647 W GLENOAKS BLVD,GLENDALE,CA,91201,Off-Premise,,364559,,,,False,False,True
BEVMO      175,961 EMERALD BAY RD,SOUTH LAKE TAHOE,CA,96150,Off-Premise,,364559,,,,False,False,True
GUERNEVILLE LIQUORS,16297 MAIN ST,GUERNEVILLE,CA,95446,Off-Premise,,364559,,,,False,False,True
FREDS LIQUOR STORE,220 S OLA VIS,SAN CLEMENTE,CA,92672,Off-Premise,,364559,,,,False,False,True
MORRO BAY MARKET & SPIRITS,395 MORRO BAY BLVD,MORRO BAY,CA,93442,Off-Premise,,364559,,,,False,False,True
L & M LIQUOR & DELI,8836 GREENBACK LN STE A,ORANGEVALE,CA,95662,Off-Premise,,364559,,,,False,False,True
CENTRAL COAST WINES,712 HIGUERA ST,SAN LUIS OBISPO,CA,93401,Off-Premise,,364559,,,,False,False,True
GALES CENTRAL CLUB,106 PETALUMA BLVD N,PETALUMA,CA,94952,Off-Premise,,364559,,,,False,False,True
THE BOTTLE BIN LIQUOR,4644 AVOCADO BLVD,LA MESA,CA,91941,Off-Premise,,364559,,,,False,False,True
BEVMO      154,26540 CARMEL RANCHO BLVD,CARMEL,CA,93923,Off-Premise,,364559,,,,False,False,True
CREST FOODS LIQUOR,1103 LA CRESTA BLVD,EL CAJON,CA,92021,Off-Premise,,364559,,,,False,False,True
MD LIQUOR & FOOD        1,500 MISSION BLVD STE A,SANTA ROSA,CA,95409,Off-Premise,,364559,,,,False,False,True
REMEDY LIQUOR,1700 W GLENOAKS BLVD,GLENDALE,CA,91201,Off-Premise,,364559,,,,False,False,True
BEN LOMOND LIQUORS,9477 HIGHWAY 9,BEN LOMOND,CA,95005,Off-Premise,,364559,,,,False,False,True
BEVERAGE PLUS,1221 MAIN ST,FORTUNA,CA,95540,Off-Premise,,364559,,,,False,False,True
WADES WINES,30961 AGOURA RD STE 321,WESTLAKE VILLAGE,CA,91361,Off-Premise,,364559,,,,False,False,True
ROBERTS LIQUOR,74 PIER AVE,HERMOSA BEACH,CA,90254,Off-Premise,,364559,,,,False,False,True
LAYTONS LIQUORS,39 S WEED BLVD,WEED,CA,96094,Off-Premise,,364559,,,,False,False,True
LAST CHANCE LIQUORS,320 E BRANCH ST,ARROYO GRANDE,CA,93420,Off-Premise,,364559,,,,False,False,True
SANDYS LIQUOR,586 HIGUERA ST,SAN LUIS OBISPO,CA,93401,Off-Premise,,364559,,,,False,False,True
MD LIQUOR & FOOD        4,2743 YULUPA AVE,SANTA ROSA,CA,95405,Off-Premise,,364559,,,,False,False,True
SAN SIMEON LIQUOR,431 PICO AVE,SAN SIMEON,CA,93452,Off-Premise,,364559,,,,False,False,True
BOTTLECRAFT,3845 S HIGUERA ST,SAN LUIS OBISPO,CA,93401,Off-Premise,,364559,,,,False,False,True
LIQUOR WAREHOUSE,420 ALAMO AVE,WEED,CA,96094,Off-Premise,,364559,,,,False,False,True
STOP & GO LIQUOR,4439 ROCKLIN RD,ROCKLIN,CA,95677,Off-Premise,,364559,,,,False,False,True
RIO MARKET WINE & SPIRITS,1051 EDISON ST,SANTA YNEZ,CA,93460,Off-Premise,,364559,,,,False,False,True
CORK N BOTTLE LIQUOR STORE,774 E FOOTHILL BLVD,SAN LUIS OBISPO,CA,93405,Off-Premise,,364559,,,,False,False,True
SAN ROQUE MARKET & LIQUORS,3014 STATE ST,SANTA BARBARA,CA,93105,Off-Premise,,364559,,,,False,False,True
BLUE OVAL MARKET,938 MANGROVE AVE,CHICO,CA,95926,Off-Premise,,364559,,,,False,False,True
LIQUOR KING,3136 BECHELLI LN,REDDING,CA,96002,Off-Premise,,364559,,,,False,False,True
POINT DE CHENE WINE & BEER,108 N SIGNAL ST STE B,OJAI,CA,93023,Off-Premise,,364559,,,,False,False,True
WEST BEACH LIQUORS,462 PACIFIC COAST HWY,SEAL BEACH,CA,90740,Off-Premise,,364559,,,,False,False,True
PATS DRIVE IN LIQUOR,710 E OJAI AVE,OJAI,CA,93023,Off-Premise,,364559,,,,False,False,True
VALLEY LIQUOR,2199 10TH ST,LOS OSOS,CA,93402,Off-Premise,,364559,,,,False,False,True
BEVMO       50,844 PEARL ST,LA JOLLA,CA,92037,Off-Premise,,364559,,,,False,False,True
MAIN STREET LIQUORS,508 MAIN ST,HUNTINGTON BEACH,CA,92648,Off-Premise,,364559,,,,False,False,True
CAMPUS BOTTLE SHOPPE,290 CALIFORNIA BLVD,SAN LUIS OBISPO,CA,93405,Off-Premise,,364559,,,,False,False,True
SURF LIQUOR,1050 S SEAWARD AVE,VENTURA,CA,93001,Off-Premise,,364559,,,,False,False,True
ALMOR WINE AND SPIRITS,7855 W SUNSET BLVD,LOS ANGELES,CA,90046,Off-Premise,,364559,,,,False,False,True
SEACLIFF LIQUOR & DELI,402 17TH ST,HUNTINGTON BEACH,CA,92648,Off-Premise,,364559,,,,False,False,True
EXPRESS LIQUOR & CIGAR,421 N FORTUNA BLVD,FORTUNA,CA,95540,Off-Premise,,364559,,,,False,False,True
EL CAMINO LIQUOR,7403 EL CAMINO REAL,ATASCADERO,CA,93422,Off-Premise,,364559,,,,False,False,True
PLUMPJACK WINE & SPIRITS,3201 FILLMORE ST,SAN FRANCISCO,CA,94123,Off-Premise,,364559,,,,False,False,True
STAGECOACH LIQUOR,5145 EL CAMINO REAL,ATASCADERO,CA,93422,Off-Premise,,364559,,,,False,False,True
UNITED LIQUOR,1556 4TH ST,SAN RAFAEL,CA,94901,Off-Premise,,364559,,,,False,False,True
WORLD BEVERAGE & FOOD,13789 HIGHWAY 8 BUSINESS,EL CAJON,CA,92021,Off-Premise,,364559,,,,False,False,True
PISMO BEACH LIQUOR,601 DOLLIVER ST,PISMO BEACH,CA,93449,Off-Premise,,364559,,,,False,False,True
HOLLOW COW,3165 STEINER ST,SAN FRANCISCO,CA,94123,Off-Premise,,364559,,,,False,False,True
TERNERS LIQUOR,8850 W SUNSET BLVD,WEST HOLLYWOOD,CA,90069,Off-Premise,,364559,,,,False,False,True
LAUREL LANE LIQUOR,1291 LAUREL LN,SAN LUIS OBISPO,CA,93401,Off-Premise,,364559,,,,False,False,True
CATALINA LIQUOR MARKET,102 AVENIDA VICTORIA,SAN CLEMENTE,CA,92672,Off-Premise,,364559,,,,False,False,True
BEVMO       11,212 N EL CAMINO REAL,ENCINITAS,CA,92024,Off-Premise,,364559,,,,False,False,True
BOTTLE SHOP,1200 COAST VILLAGE RD,SANTA BARBARA,CA,93108,Off-Premise,,364559,,,,False,False,True
OJAI BEVERAGE,655 E OJAI AVE,OJAI,CA,93023,Off-Premise,,364559,,,,False,False,True
DONS BOLINAS LIQUOR,18 BRIGHTON AVE,BOLINAS,CA,94924,Off-Premise,,364559,,,,False,False,True
SEBASTOPOL LIQUOR & DELI,6800 SEBASTOPOL AVE,SEBASTOPOL,CA,95472,Off-Premise,,364559,,,,False,False,True
CITY LIQUOR,3028 ESPLANADE,CHICO,CA,95973,Off-Premise,,364559,,,,False,False,True
LIQUOR SHACK,2525 LAKE TAHOE BLVD,SOUTH LAKE TAHOE,CA,96150,Off-Premise,,364559,,,,False,False,True
MANGROVE BOTTLE SHOP,1350 MANGROVE AVE,CHICO,CA,95926,Off-Premise,,364559,,,,False,False,True
CALIFORNIA WINE MERCHANT,2113 CHESTNUT ST,SAN FRANCISCO,CA,94123,Off-Premise,,364559,,,,False,False,True
STAR LIQUOR,1929 MAIN ST,SANTA MONICA,CA,90405,Off-Premise,,364559,,,,False,False,True
BOBS LIQUORS,1074 HARTNELL AVE,REDDING,CA,96002,Off-Premise,,364559,,,,False,False,True
DADS LIQUOR,2421 S EL CAMINO REAL,SAN CLEMENTE,CA,92672,Off-Premise,,364559,,,,False,False,True
MOONS MARKET,3307 HIGHLAND AVE,MANHATTAN BEACH,CA,90266,Off-Premise,,364559,,,,False,False,True
HARRIS & K LIQUORS,3103 K ST,EUREKA,CA,95503,Off-Premise,,364559,,,,False,False,True
ATTITUDE ADJUSTMENT SHOP,1129 MARICOPA HWY,OJAI,CA,93023,Off-Premise,,364559,,,,False,False,True
